,ht,at,n,Date,Year,PTS,OPP,OT
7802,St. Lawrence,UMass Lowell,False,20171021,2018,0,5,0
7803,Holy Cross,Bentley,False,20171021,2018,5,0,0
7804,Rochester,Rensselaer,False,20171021,2018,3,8,0
7805,Niagara,Union,False,20171021,2018,1,5,0
7806,Robert Morris,Army,False,20171021,2018,1,3,0
7807,Western Michigan,Michigan State,False,20171021,2018,3,1,0
7808,Bowling Green,Minnesota State,False,20171021,2018,5,2,0
7809,Michigan Tech,Alabama-Huntsville,False,20171021,2018,2,4,0
7810,Clarkson,Providence,False,20171021,2018,4,0,0
7811,Canisius,Colgate,False,20171021,2018,3,3,1
7812,UMass,Ohio State,False,20171021,2018,0,3,0
7813,Bemidji State,Air Force,False,20171021,2018,1,5,0
7814,North Dakota,Minnesota,False,20171021,2018,4,0,0
7815,Omaha,Arizona State,False,20171021,2018,4,4,1
7816,St. Cloud State,Boston College,False,20171021,2018,3,1,0
7817,Minnesota Duluth,Merrimack,False,20171021,2018,7,2,0
7818,Denver,Lake Superior State,False,20171021,2018,5,1,0
7819,Alaska,Alaska Anchorage,False,20171021,2018,3,2,0
7820,American International,Bentley,False,20171024,2018,2,2,1
7821,Notre Dame,Omaha,False,20171026,2018,4,6,0
7822,Yale,Brown,False,20171027,2018,1,4,0
7823,UMass,Merrimack,False,20171027,2018,4,0,0
7824,Cornell,Alabama-Huntsville,False,20171027,2018,5,1,0
7825,Ohio State,Robert Morris,False,20171027,2018,5,3,0
7826,Penn State,Michigan,False,20171027,2018,5,4,1
7827,Maine,Minnesota Duluth,False,20171027,2018,1,2,0
7828,Colgate,Arizona State,False,20171027,2018,3,0,0
7829,Union,Rensselaer,False,20171027,2018,4,3,0
7830,Holy Cross,Dartmouth,False,20171027,2018,5,3,0
7831,Michigan State,Lake Superior State,False,20171027,2018,4,3,0
7832,Army,Rochester,False,20171027,2018,4,5,0
7833,Bentley,Mercyhurst,False,20171027,2018,4,3,0
7834,Sacred Heart,Niagara,False,20171027,2018,2,3,0
7835,UMass Lowell,Northeastern,False,20171027,2018,1,3,0
7836,Providence,Boston College,False,20171027,2018,2,1,0
7837,Boston University,Denver,False,20171027,2018,3,4,0
7838,Notre Dame,Omaha,False,20171027,2018,5,4,0
7839,Miami (OH),UConn,False,20171027,2018,3,0,0
7840,Canisius,Air Force,False,20171027,2018,1,3,0
7841,Bowling Green,Alaska,False,20171027,2018,2,1,0
7842,Minnesota,Clarkson,False,20171027,2018,3,1,0
7843,Bemidji State,Ferris State,False,20171027,2018,2,2,1
7844,Wisconsin,St. Lawrence,False,20171027,2018,4,2,0
7845,Minnesota State,Michigan Tech,False,20171027,2018,3,1,0
7846,Colorado College,North Dakota,False,20171027,2018,2,1,0
7847,Sacred Heart,Niagara,False,20171028,2018,2,6,0
7848,Colgate,Arizona State,False,20171028,2018,1,1,1
7849,Boston College,Denver,False,20171028,2018,1,6,0
7850,Northeastern,UMass Lowell,False,20171028,2018,5,4,1
7851,Cornell,Alabama-Huntsville,False,20171028,2018,3,0,0
7852,Brown,Yale,False,20171028,2018,2,5,0
7853,Providence,Boston University,False,20171028,2018,3,0,0
7854,Rensselaer,Union,False,20171028,2018,2,4,0
7855,Merrimack,UMass,False,20171028,2018,5,3,0
7856,Michigan State,Lake Superior State,False,20171028,2018,6,0,0
7857,Miami (OH),UConn,False,20171028,2018,7,1,0
7858,Vermont,New Hampshire,False,20171028,2018,4,4,1
7859,Army,Rochester,False,20171028,2018,1,3,0
7860,Bentley,Mercyhurst,False,20171028,2018,0,2,0
7861,Robert Morris,Ohio State,False,20171028,2018,1,3,0
7862,Bowling Green,Alaska,False,20171028,2018,2,2,0
7863,Maine,Minnesota Duluth,False,20171028,2018,0,2,0
7864,Canisius,Air Force,False,20171028,2018,3,2,0
7865,Minnesota,Clarkson,False,20171028,2018,2,1,0
7866,Penn State,Michigan,False,20171028,2018,2,5,0
7867,Bemidji State,Ferris State,False,20171028,2018,3,0,0
7868,Wisconsin,St. Lawrence,False,20171028,2018,3,6,0
7869,Colorado College,North Dakota,False,20171028,2018,4,6,0
7870,Minnesota State,Michigan Tech,False,20171028,2018,5,3,0
7871,Princeton,Holy Cross,False,20171029,2018,4,2,0
7872,Harvard,Dartmouth,False,20171029,2018,5,0,0
7873,Michigan,Ferris State,False,20171102,2018,7,2,0
7874,Boston College,Merrimack,False,20171103,2018,3,1,0
7875,Harvard,Yale,False,20171103,2018,2,5,0
7876,Dartmouth,Brown,False,20171103,2018,4,3,0
7877,Princeton,Colgate,False,20171103,2018,0,0,1
7878,Ohio State,Notre Dame,False,20171103,2018,1,4,0
7879,Clarkson,Rensselaer,False,20171103,2018,6,0,0
7880,Quinnipiac,Cornell,False,20171103,2018,1,2,0
7881,St. Lawrence,Union,False,20171103,2018,1,3,0
7882,UConn,Vermont,False,20171103,2018,5,1,0
7883,Rochester,American International,False,20171103,2018,5,3,0
7884,Penn State,Mercyhurst,False,20171103,2018,4,7,0
7885,Niagara,Bentley,False,20171103,2018,3,3,1
7886,Robert Morris,Holy Cross,False,20171103,2018,5,5,1
7887,Western Michigan,Denver,False,20171103,2018,6,5,0
7888,Northern Michigan,Minnesota State,False,20171103,2018,0,3,0
7889,Lake Superior State,Alaska Anchorage,False,20171103,2018,3,2,1
7890,Michigan Tech,Bowling Green,False,20171103,2018,1,2,0
7891,UMass Lowell,Maine,False,20171103,2018,3,2,0
7892,Boston University,Providence,False,20171103,2018,2,0,0
7893,Michigan,Ferris State,False,20171103,2018,2,3,1
7894,Miami (OH),Colorado College,False,20171103,2018,3,2,1
7895,Minnesota,Michigan State,False,20171103,2018,3,1,0
7896,Wisconsin,North Dakota,False,20171103,2018,2,3,0
7897,St. Cloud State,Minnesota Duluth,False,20171103,2018,5,3,0
7898,Arizona State,Alabama-Huntsville,False,20171103,2018,3,2,0
7899,Sacred Heart,Canisius,False,20171104,2018,6,2,0
7900,UConn,Vermont,False,20171104,2018,2,4,0
7901,UMass Lowell,Maine,False,20171104,2018,2,6,0
7902,Minnesota,Michigan State,False,20171104,2018,4,0,0
7903,St. Cloud State,Minnesota Duluth,False,20171104,2018,5,0,0
7904,Boston University,Northeastern,False,20171104,2018,1,4,0
7905,Harvard,Brown,False,20171104,2018,3,0,0
7906,UMass,New Hampshire,False,20171104,2018,0,3,0
7907,Dartmouth,Yale,False,20171104,2018,3,1,0
7908,Princeton,Cornell,False,20171104,2018,4,5,0
7909,Ohio State,Notre Dame,False,20171104,2018,2,3,0
7910,Clarkson,Union,False,20171104,2018,3,2,0
7911,Quinnipiac,Colgate,False,20171104,2018,1,4,0
7912,Merrimack,Boston College,False,20171104,2018,1,2,0
7913,St. Lawrence,Rensselaer,False,20171104,2018,4,4,1
7914,Rochester,American International,False,20171104,2018,2,3,1
7915,Miami (OH),Colorado College,False,20171104,2018,1,2,0
7916,Penn State,Mercyhurst,False,20171104,2018,7,5,0
7917,Niagara,Bentley,False,20171104,2018,4,3,0
7918,Robert Morris,Holy Cross,False,20171104,2018,3,0,0
7919,Western Michigan,Denver,False,20171104,2018,7,4,0
7920,Northern Michigan,Minnesota State,False,20171104,2018,4,1,0
7921,Lake Superior State,Alaska Anchorage,False,20171104,2018,1,4,0
7922,Michigan Tech,Bowling Green,False,20171104,2018,2,2,1
7923,Wisconsin,North Dakota,False,20171104,2018,2,2,1
7924,Sacred Heart,Canisius,False,20171105,2018,2,3,0
7925,Boston College,UConn,False,20171107,2018,2,1,0
7926,UMass,Providence,False,20171109,2018,5,2,0
7927,Yale,St. Lawrence,False,20171110,2018,6,1,0
7928,Northeastern,Boston University,False,20171110,2018,6,1,0
7929,New Hampshire,UMass Lowell,False,20171110,2018,1,2,0
7930,Cornell,Dartmouth,False,20171110,2018,3,0,0
7931,Brown,Clarkson,False,20171110,2018,3,5,0
7932,Colgate,Harvard,False,20171110,2018,2,1,0
7933,Rensselaer,Quinnipiac,False,20171110,2018,5,3,0
7934,Merrimack,Bentley,False,20171110,2018,5,2,0
7935,Union,Princeton,False,20171110,2018,4,3,1
7936,UConn,Ohio State,False,20171110,2018,4,5,0
7937,Holy Cross,Air Force,False,20171110,2018,3,0,0
7938,Michigan State,Wisconsin,False,20171110,2018,3,6,0
7939,Rochester,Robert Morris,False,20171110,2018,5,3,0
7940,Vermont,Boston College,False,20171110,2018,3,4,0
7941,Niagara,Army,False,20171110,2018,1,3,0
7942,American International,Sacred Heart,False,20171110,2018,6,2,0
7943,Mercyhurst,Canisius,False,20171110,2018,4,3,1
7944,Ferris State,Alaska,False,20171110,2018,3,1,0
7945,Michigan Tech,Northern Michigan,False,20171110,2018,4,1,0
7946,Michigan,Minnesota,False,20171110,2018,5,4,1
7947,Notre Dame,Penn State,False,20171110,2018,5,3,0
7948,Bowling Green,Lake Superior State,False,20171110,2018,2,2,1
7949,Bemidji State,Minnesota State,False,20171110,2018,2,5,0
7950,Minnesota Duluth,Western Michigan,False,20171110,2018,3,0,0
7951,Alabama-Huntsville,Alaska Anchorage,False,20171110,2018,5,1,0
7952,Bowling Green,Lake Superior State,False,20171111,2018,5,2,0
7953,American International,Sacred Heart,False,20171111,2018,4,1,0
7954,UConn,Ohio State,False,20171111,2018,1,1,1
7955,Colgate,Dartmouth,False,20171111,2018,3,2,0
7956,Notre Dame,Penn State,False,20171111,2018,1,0,0
7957,Yale,Clarkson,False,20171111,2018,1,4,0
7958,Boston University,New Hampshire,False,20171111,2018,4,0,0
7959,Northern Michigan,Michigan Tech,False,20171111,2018,4,0,0
7960,Brown,St. Lawrence,False,20171111,2018,3,1,0
7961,UMass Lowell,Northeastern,False,20171111,2018,4,2,0
7962,Providence,UMass,False,20171111,2018,7,2,0
7963,Rensselaer,Princeton,False,20171111,2018,2,6,0
7964,Holy Cross,Air Force,False,20171111,2018,3,3,1
7965,Michigan State,Wisconsin,False,20171111,2018,2,0,0
7966,Rochester,Robert Morris,False,20171111,2018,5,2,0
7967,Vermont,Boston College,False,20171111,2018,1,5,0
7968,Niagara,Army,False,20171111,2018,3,2,0
7969,Mercyhurst,Canisius,False,20171111,2018,3,7,0
7970,Ferris State,Alaska,False,20171111,2018,5,3,0
7971,Michigan,Minnesota,False,20171111,2018,6,6,1
7972,Cornell,Harvard,False,20171111,2018,3,2,0
7973,Union,Quinnipiac,False,20171111,2018,4,1,0
7974,Colorado College,Omaha,False,20171111,2018,4,0,0
7975,Bemidji State,Minnesota State,False,20171111,2018,6,8,0
7976,Minnesota Duluth,Western Michigan,False,20171111,2018,0,5,0
7977,Northeastern,Vermont,False,20171117,2018,2,1,0
7978,New Hampshire,Boston College,False,20171117,2018,2,3,0
7979,Princeton,Yale,False,20171117,2018,5,4,0
7980,Cornell,St. Lawrence,False,20171117,2018,6,1,0
7981,Colgate,Clarkson,False,20171117,2018,2,5,0
7982,Quinnipiac,Brown,False,20171117,2018,5,0,0
7983,Rensselaer,Notre Dame,False,20171117,2018,1,4,0
7984,Michigan State,Ferris State,False,20171117,2018,3,2,1
7985,Army,Holy Cross,False,20171117,2018,2,2,1
7986,Robert Morris,American International,False,20171117,2018,3,1,0
7987,Western Michigan,Omaha,False,20171117,2018,4,1,0
7988,UMass Lowell,UConn,False,20171117,2018,5,2,0
7989,Providence,Merrimack,False,20171117,2018,2,1,0
7990,Maine,Boston University,False,20171117,2018,5,2,0
7991,Miami (OH),Minnesota Duluth,False,20171117,2018,1,3,0
7992,Canisius,Bentley,False,20171117,2018,5,1,0
7993,Wisconsin,Michigan,False,20171117,2018,7,3,0
7994,Minnesota,Harvard,False,20171117,2018,4,2,0
7995,Alabama-Huntsville,Lake Superior State,False,20171117,2018,1,3,0
7996,Minnesota State,Bowling Green,False,20171117,2018,6,1,0
7997,St. Cloud State,Colorado College,False,20171117,2018,6,1,0
7998,Air Force,Rochester,False,20171117,2018,4,3,0
