,Schl,Opp,PTS,OPP,Year,Date,neutral
377,Lenoir-Rhyne,Virginia State,96,76,2007,11/16/2007,"@Salisbury,NC"
378,Western Washington,Cal State San Bernardino,68,74,2007,11/16/2007,"@Seattle,WA"
379,Western Washington,Cal State San Bernardino,68,74,2007,11/16/2007,"@Seattle,WA"
380,Saint Martin's,Stanislaus State,116,113,2007,11/16/2007,"@Seattle,WA"
381,Saint Martin's,Stanislaus State,116,113,2007,11/16/2007,"@Seattle,WA"
382,Pfeiffer,Bentley,83,93,2007,11/16/2007,"@Shepherdstown,WV"
383,Pfeiffer,Bentley,83,93,2007,11/16/2007,"@Shepherdstown,WV"
384,Lewis,Lake Superior State,78,76,2007,11/16/2007,"@Somers,WI"
385,Lewis,Lake Superior State,78,76,2007,11/16/2007,"@Somers,WI"
386,Mary,Omaha,66,88,2007,11/16/2007,"@St.Cloud,MN"
387,Mary,Omaha,66,88,2007,11/16/2007,"@St.Cloud,MN"
388,Washburn,Lincoln (MO),102,70,2007,11/16/2007,"@St.Joseph,MO"
389,Washburn,Lincoln (MO),102,70,2007,11/16/2007,"@St.Joseph,MO"
390,Tampa,Texas A&M-Commerce,77,72,2007,11/16/2007,"@Stephenville,TX"
391,Tampa,Texas A&M-Commerce,77,72,2007,11/16/2007,"@Stephenville,TX"
392,Bridgeport,Bryant,70,49,2007,11/17/2007,680
393,Bridgeport,Bryant,70,49,2007,11/17/2007,680
394,Bridgeport,Bryant,70,49,2007,11/17/2007,680
395,Jacksonville,Concordia (NY),78,71,2007,11/17/2007,"1,829"
396,Jacksonville,Concordia (NY),78,71,2007,11/17/2007,"1,829"
397,Mount Olive,West Virginia State,84,70,2007,11/17/2007,"1,205"
398,Mount Olive,West Virginia State,84,70,2007,11/17/2007,"1,205"
399,New York Tech,Stonehill,83,79,2007,11/17/2007,151
400,New York Tech,Stonehill,83,79,2007,11/17/2007,151
401,Clayton State,Tenn. Temple,80,48,2007,11/17/2007,384
402,Clayton State,Tenn. Temple,80,48,2007,11/17/2007,384
403,Francis Marion,Coker,69,66,2007,11/17/2007,675
404,Francis Marion,Coker,69,66,2007,11/17/2007,675
405,Lander,Emmanuel (GA),65,52,2007,11/17/2007,523
406,Lander,Emmanuel (GA),65,52,2007,11/17/2007,523
407,Montevallo,Henderson State,62,44,2007,11/17/2007,385
408,Montevallo,Henderson State,62,44,2007,11/17/2007,385
409,Valdosta State,P.R.-Cayey,77,66,2007,11/17/2007,772
410,Valdosta State,P.R.-Cayey,77,66,2007,11/17/2007,772
411,West Florida,PR Rio Piedras,70,50,2007,11/17/2007,105
412,West Florida,PR Rio Piedras,70,50,2007,11/17/2007,105
413,West Georgia,Benedict,77,76,2007,11/17/2007,475
414,West Georgia,Benedict,77,76,2007,11/17/2007,475
415,St. Edward's,Fort Lewis,84,77,2007,11/17/2007,521
416,St. Edward's,Fort Lewis,84,77,2007,11/17/2007,521
417,St. Mary's (TX),Texas A&M-Kingsville,51,53,2007,11/17/2007,615
418,St. Mary's (TX),Texas A&M-Kingsville,51,53,2007,11/17/2007,615
419,Davis & Elkins,Washington Adventist,99,77,2007,11/17/2007,150
420,Davis & Elkins,Washington Adventist,99,77,2007,11/17/2007,150
421,Fairmont State,West Virginia Wesleyan,83,63,2007,11/17/2007,650
422,Fairmont State,West Virginia Wesleyan,83,63,2007,11/17/2007,650
423,Claflin,Paine,83,63,2007,11/17/2007,"1,200"
424,Claflin,Paine,83,63,2007,11/17/2007,"1,200"
425,Pittsburgh-Johnstown,Clarion,66,57,2007,11/17/2007,325
426,Pittsburgh-Johnstown,Clarion,66,57,2007,11/17/2007,325
427,Seton Hill,Mansfield,93,104,2007,11/17/2007,535
428,Seton Hill,Mansfield,93,104,2007,11/17/2007,535
429,Shepherd,Pfeiffer,97,72,2007,11/17/2007,387
430,Shepherd,Pfeiffer,97,72,2007,11/17/2007,387
431,Wheeling Jesuit,Ohio-Eastern,102,47,2007,11/17/2007,507
432,Wheeling Jesuit,Ohio-Eastern,102,47,2007,11/17/2007,507
433,Wilmington (DE),Bloomsburg,50,56,2007,11/17/2007,175
434,Wilmington (DE),Bloomsburg,50,56,2007,11/17/2007,175
435,Morehouse,Shaw,80,69,2007,11/17/2007,"2,912"
436,Morehouse,Shaw,80,69,2007,11/17/2007,"2,912"
437,Stillman,West Alabama,82,88,2007,11/17/2007,755
438,Stillman,West Alabama,82,88,2007,11/17/2007,755
439,Tuskegee,Delta State,65,75,2007,11/17/2007,"1,101"
440,Tuskegee,Delta State,65,75,2007,11/17/2007,"1,101"
441,Florida Tech,Clearwater Christian,109,52,2007,11/17/2007,313
442,Florida Tech,Clearwater Christian,109,52,2007,11/17/2007,313
443,Saint Leo,PR Bayamon,104,71,2007,11/17/2007,179
444,Saint Leo,PR Bayamon,104,71,2007,11/17/2007,179
445,Texas-Permian Basin,Sul Ross State,51,70,2007,11/17/2007,100
446,Texas-Permian Basin,Sul Ross State,51,70,2007,11/17/2007,100
447,Texas A&M,Ouachita Baptist,85,59,2007,11/17/2007,"8,237"
448,Texas A&M,Ouachita Baptist,85,59,2007,11/17/2007,"8,237"
449,San Diego State,UC San Diego,76,60,2007,11/17/2007,"6,706"
450,San Diego State,UC San Diego,76,60,2007,11/17/2007,"6,706"
451,Northwest Missouri State,St. Mary (KS),93,32,2007,11/17/2007,"1,129"
452,Northwest Missouri State,St. Mary (KS),93,32,2007,11/17/2007,"1,129"
453,Edinboro,Penn State-New Kens.,86,59,2007,11/17/2007,277
454,Edinboro,Penn State-New Kens.,86,59,2007,11/17/2007,277
455,Indiana (PA),Penn State-Fayette,95,44,2007,11/17/2007,250
456,Indiana (PA),Penn State-Fayette,95,44,2007,11/17/2007,250
457,Pittsburg State,Cameron,85,50,2007,11/17/2007,"1,053"
458,Pittsburg State,Cameron,85,50,2007,11/17/2007,"1,053"
459,Bowie State,Holy Family,90,79,2007,11/17/2007,473
460,Bowie State,Holy Family,90,79,2007,11/17/2007,473
461,Fayetteville State,Central State (OH),78,83,2007,11/17/2007,"2,213"
462,Fayetteville State,Central State (OH),78,83,2007,11/17/2007,"2,213"
463,Livingstone,Belmont Abbey,73,64,2007,11/17/2007,301
464,Livingstone,Belmont Abbey,73,64,2007,11/17/2007,301
465,District of Columbia,Jefferson (PA),59,53,2007,11/17/2007,137
466,District of Columbia,Jefferson (PA),59,53,2007,11/17/2007,137
467,Drury,Southwest Baptist,92,82,2007,11/17/2007,"1,920"
468,Drury,Southwest Baptist,92,82,2007,11/17/2007,"1,920"
469,Kentucky Wesleyan,Ind.-East,111,61,2007,11/17/2007,"1,800"
470,Kentucky Wesleyan,Ind.-East,111,61,2007,11/17/2007,"1,800"
471,Missouri S&T,Blackburn,73,53,2007,11/17/2007,325
472,Missouri S&T,Blackburn,73,53,2007,11/17/2007,325
473,Alaska-Anchorage,Brevard,80,48,2007,11/17/2007,"1,022"
474,Alaska-Anchorage,Brevard,80,48,2007,11/17/2007,"1,022"
475,Alaska-Fairbanks,Oregon State,62,60,2007,11/17/2007,"2,878"
476,Alaska-Fairbanks,Oregon State,62,60,2007,11/17/2007,"2,878"
477,Northern Kentucky,Findlay,53,66,2007,11/17/2007,"1,141"
478,Northern Kentucky,Findlay,53,66,2007,11/17/2007,"1,141"
479,William Jewell,Rockhurst,62,53,2007,11/17/2007,200
480,William Jewell,Rockhurst,62,53,2007,11/17/2007,200
481,Southern Indiana,Harris-Stowe,87,62,2007,11/17/2007,"2,100"
482,Southern Indiana,Harris-Stowe,87,62,2007,11/17/2007,"2,100"
483,Wisconsin-Parkside,Lake Superior State,82,67,2007,11/17/2007,882
484,Wisconsin-Parkside,Lake Superior State,82,67,2007,11/17/2007,882
485,Seattle,Stanislaus State,60,59,2007,11/17/2007,571
486,Seattle,Stanislaus State,60,59,2007,11/17/2007,571
487,Seattle Pacific,Cal State San Bernardino,49,53,2007,11/17/2007,732
488,Seattle Pacific,Cal State San Bernardino,49,53,2007,11/17/2007,732
489,Western Oregon,Corban,110,88,2007,11/17/2007,"1,125"
490,Western Oregon,Corban,110,88,2007,11/17/2007,"1,125"
491,Lock Haven,LIU Post,57,90,2007,11/17/2007,300
492,Lock Haven,LIU Post,57,90,2007,11/17/2007,300
493,Shippensburg,Alderson-Broaddus,79,77,2007,11/17/2007,434
494,Shippensburg,Alderson-Broaddus,79,77,2007,11/17/2007,434
495,Hawaii-Hilo,Golden State Baptist,115,62,2007,11/17/2007,305
496,Hawaii-Hilo,Golden State Baptist,115,62,2007,11/17/2007,305
497,Mt_Vernon_Naz,Ashland,90,82,2007,11/17/2007,"1,424"
498,Mt_Vernon_Naz,Ashland,90,82,2007,11/17/2007,"1,424"
499,Ferris State,Hillsdale,72,84,2007,11/17/2007,602
500,Ferris State,Hillsdale,72,84,2007,11/17/2007,602
501,Gannon,Penn State-Gr Allegheny,126,50,2007,11/17/2007,"1,358"
502,Gannon,Penn State-Gr Allegheny,126,50,2007,11/17/2007,"1,358"
503,Grand Valley State,Missouri-St. Louis,62,53,2007,11/17/2007,403
504,Grand Valley State,Missouri-St. Louis,62,53,2007,11/17/2007,403
505,Le Moyne,St. Thomas Aquinas,75,60,2007,11/17/2007,232
506,Le Moyne,St. Thomas Aquinas,75,60,2007,11/17/2007,232
507,Northwood (MI),Spring Arbor,63,91,2007,11/17/2007,383
508,Northwood (MI),Spring Arbor,63,91,2007,11/17/2007,383
509,Saginaw Valley,Saint Joseph's (IN),88,65,2007,11/17/2007,493
510,Saginaw Valley,Saint Joseph's (IN),88,65,2007,11/17/2007,493
511,Wayne State (MI),Southern Illinois-Edwardsville,84,74,2007,11/17/2007,254
512,Wayne State (MI),Southern Illinois-Edwardsville,84,74,2007,11/17/2007,254
513,Saint Michael's,Dowling,90,71,2007,11/17/2007,475
514,Saint Michael's,Dowling,90,71,2007,11/17/2007,475
515,Saint Rose,Merrimack,74,85,2007,11/17/2007,792
516,Saint Rose,Merrimack,74,85,2007,11/17/2007,792
517,Southern Connecticut State,Saint Anselm,80,88,2007,11/17/2007,299
518,Southern Connecticut State,Saint Anselm,80,88,2007,11/17/2007,299
519,Colorado School of Mines,Eckerd,74,73,2007,11/17/2007,344
520,Colorado School of Mines,Eckerd,74,73,2007,11/17/2007,344
521,Metro State Denver,Langston,88,58,2007,11/17/2007,146
522,Metro State Denver,Langston,88,58,2007,11/17/2007,146
523,Central Washington,Chicago State,89,81,2007,11/17/2007,493
524,Central Washington,Chicago State,89,81,2007,11/17/2007,493
525,Catawba,Virginia State,83,92,2007,11/17/2007,277
526,Catawba,Virginia State,83,92,2007,11/17/2007,277
527,Mars Hill,South Carolina-Aiken,71,85,2007,11/17/2007,412
528,Mars Hill,South Carolina-Aiken,71,85,2007,11/17/2007,412
529,Newberry,North Georgia,70,76,2007,11/17/2007,174
530,Newberry,North Georgia,70,76,2007,11/17/2007,174
531,Tusculum,Bellarmine,75,81,2007,11/17/2007,896
532,Tusculum,Bellarmine,75,81,2007,11/17/2007,896
533,Abilene Christian,Houston Christian,84,72,2007,11/17/2007,335
534,Abilene Christian,Houston Christian,84,72,2007,11/17/2007,335
535,Angelo State,Incarnate Word,84,70,2007,11/17/2007,950
536,Angelo State,Incarnate Word,84,70,2007,11/17/2007,950
537,St. Gregory's,Central Oklahoma,62,79,2007,11/17/2007,200
538,St. Gregory's,Central Oklahoma,62,79,2007,11/17/2007,200
539,Adams State,West Texas A&M,67,55,2007,11/17/2007,"1,467"
540,Adams State,West Texas A&M,67,55,2007,11/17/2007,"1,467"
541,Colorado State-Pueblo,Johnson & Wales (CO),73,61,2007,11/17/2007,250
542,Colorado State-Pueblo,Johnson & Wales (CO),73,61,2007,11/17/2007,250
543,St. Cloud State,Mary,77,61,2007,11/17/2007,"2,448"
544,St. Cloud State,Mary,77,61,2007,11/17/2007,"2,448"
545,Concordia-St. Paul,Macalester,80,65,2007,11/17/2007,451
546,Concordia-St. Paul,Macalester,80,65,2007,11/17/2007,451
547,Southwest Minnesota State,Hamline,83,59,2007,11/17/2007,"1,442"
548,Southwest Minnesota State,Hamline,83,59,2007,11/17/2007,"1,442"
549,Central Missouri,Monmouth (IL),87,60,2007,11/17/2007,"1,900"
550,Central Missouri,Monmouth (IL),87,60,2007,11/17/2007,"1,900"
551,Missouri Western,Lincoln (MO),78,77,2007,11/17/2007,"1,537"
552,Missouri Western,Lincoln (MO),78,77,2007,11/17/2007,"1,537"
553,Oklahoma Christian,Southeastern Oklahoma State,58,67,2007,11/17/2007,707
554,Oklahoma Christian,Southeastern Oklahoma State,58,67,2007,11/17/2007,707
555,Southwestern Oklahoma State,Fort Hays State,73,65,2007,11/17/2007,300
556,Southwestern Oklahoma State,Fort Hays State,73,65,2007,11/17/2007,300
557,Tarleton State,Tampa,96,55,2007,11/17/2007,"1,345"
558,Tarleton State,Tampa,96,55,2007,11/17/2007,"1,345"
559,Winona State,Saint Mary's (MN),118,53,2007,11/17/2007,"1,793"
560,Winona State,Saint Mary's (MN),118,53,2007,11/17/2007,"1,793"
561,Oakland City,Ohio State-Mansfield,89,40,2007,11/17/2007,192
562,Oakland City,Ohio State-Mansfield,89,40,2007,11/17/2007,192
563,Tiffin,Heidelberg,77,109,2007,11/17/2007,219
564,Tiffin,Heidelberg,77,109,2007,11/17/2007,219
565,Fisk,Lane,61,54,2007,11/17/2007,99
566,Fisk,Lane,61,54,2007,11/17/2007,99
567,North Greenville,Anderson (SC),63,66,2007,11/17/2007,431
568,North Greenville,Anderson (SC),63,66,2007,11/17/2007,431
569,Minnesota State,Pace,81,79,2007,11/17/2007,"2,544"
570,Minnesota State,Pace,81,79,2007,11/17/2007,"2,544"
571,Dominican (NY),Adelphi,73,65,2007,11/17/2007,150
572,Dominican (NY),Adelphi,73,65,2007,11/17/2007,150
573,Chowan,Lees-McRae,83,69,2007,11/17/2007,364
574,Chowan,Lees-McRae,83,69,2007,11/17/2007,364
575,Dallas Baptist,Arkansas Tech,81,83,2007,11/17/2007,"1,000"
576,Dallas Baptist,Arkansas Tech,81,83,2007,11/17/2007,"1,000"
577,Colorado-Colorado Springs,North Dakota,99,91,2007,11/17/2007,"@Alamosa,CO"
578,Colorado-Colorado Springs,North Dakota,99,91,2007,11/17/2007,"@Alamosa,CO"
579,New Mexico Highlands,Grand Canyon,48,91,2007,11/17/2007,"@Albuquerque,NM"
580,New Mexico Highlands,Grand Canyon,48,91,2007,11/17/2007,"@Albuquerque,NM"
581,Western New Mexico,Eastern New Mexico,72,78,2007,11/17/2007,"@Albuquerque,NM"
582,Western New Mexico,Eastern New Mexico,72,78,2007,11/17/2007,"@Albuquerque,NM"
583,Texas A&M-International,Midwestern State,70,66,2007,11/17/2007,"@Austin,TX"
584,Texas A&M-International,Midwestern State,70,66,2007,11/17/2007,"@Austin,TX"
585,East Stroudsburg State,Cheyney,73,83,2007,11/17/2007,"@Bowie,MD"
586,East Stroudsburg State,Cheyney,73,83,2007,11/17/2007,"@Bowie,MD"
587,Post,American International,68,45,2007,11/17/2007,"@Bridgeport,CT"
588,Post,American International,68,45,2007,11/17/2007,"@Bridgeport,CT"
589,Mercy,Franklin Pierce,55,71,2007,11/17/2007,"@Colchester,VT"
590,Mercy,Franklin Pierce,55,71,2007,11/17/2007,"@Colchester,VT"
591,Utah Tech,Colorado Christian,85,72,2007,11/17/2007,"@Denver,CO"
592,Utah Tech,Colorado Christian,85,72,2007,11/17/2007,"@Denver,CO"
593,Felician,Mercyhurst,85,82,2007,11/17/2007,"@Elkins,WV"
594,Felician,Mercyhurst,85,82,2007,11/17/2007,"@Elkins,WV"
595,Notre Dame de Namur,Northwest Nazarene,65,69,2007,11/17/2007,"@Ellensburg,WA"
596,Notre Dame de Namur,Northwest Nazarene,65,69,2007,11/17/2007,"@Ellensburg,WA"
597,Ohio State-Newark,Glenville State,92,118,2007,11/17/2007,"@Fairmont,WV"
598,Ohio State-Newark,Glenville State,92,118,2007,11/17/2007,"@Fairmont,WV"
599,Lincoln (PA),Johnson C. Smith,52,91,2007,11/17/2007,"@Fayetteville,NC"
600,Lincoln (PA),Johnson C. Smith,52,91,2007,11/17/2007,"@Fayetteville,NC"
601,Miles,Alabama Huntsville,76,73,2007,11/17/2007,"@Florence,AL"
602,Miles,Alabama Huntsville,76,73,2007,11/17/2007,"@Florence,AL"
603,St. Andrews,Armstrong State,69,79,2007,11/17/2007,"@Florence,SC"
604,St. Andrews,Armstrong State,69,79,2007,11/17/2007,"@Florence,SC"
605,Colorado Mesa,Morningside,65,73,2007,11/17/2007,"@Golden,CO"
606,Colorado Mesa,Morningside,65,73,2007,11/17/2007,"@Golden,CO"
607,Lincoln Memorial,Georgia College,61,84,2007,11/17/2007,"@Greeneville,TN"
608,Lincoln Memorial,Georgia College,61,84,2007,11/17/2007,"@Greeneville,TN"
609,Cincinnati-Clermont,Christian Brothers,60,95,2007,11/17/2007,"@HighlandHeights,KY"
610,Cincinnati-Clermont,Christian Brothers,60,95,2007,11/17/2007,"@HighlandHeights,KY"
611,Truman State,Minnesota-Duluth,55,58,2007,11/17/2007,"@Mankato,MN"
612,Truman State,Minnesota-Duluth,55,58,2007,11/17/2007,"@Mankato,MN"
613,Florida Southern,Augusta,75,76,2007,11/17/2007,"@Montevallo,AL"
614,Florida Southern,Augusta,75,76,2007,11/17/2007,"@Montevallo,AL"
615,King (TN),Wingate,95,70,2007,11/17/2007,"@MountOlive,NC"
616,King (TN),Wingate,95,70,2007,11/17/2007,"@MountOlive,NC"
617,Penn State-Abington,Goldey-Beacom,61,64,2007,11/17/2007,"@NewCastle,DE"
618,Penn State-Abington,Goldey-Beacom,61,64,2007,11/17/2007,"@NewCastle,DE"
619,Bloomfield,Queens (NY),99,83,2007,11/17/2007,"@OldWestbury,NY"
620,Bloomfield,Queens (NY),99,83,2007,11/17/2007,"@OldWestbury,NY"
621,Alliance,Molloy,70,74,2007,11/17/2007,"@Orangeburg,NY"
622,Alliance,Molloy,70,74,2007,11/17/2007,"@Orangeburg,NY"
623,Robert Morris-S'fiel,Missouri Southern State,83,109,2007,11/17/2007,"@Pittsburg,KS"
624,Robert Morris-S'fiel,Missouri Southern State,83,109,2007,11/17/2007,"@Pittsburg,KS"
625,Newman,Western Colorado,71,64,2007,11/17/2007,"@Pueblo,CO"
626,Newman,Western Colorado,71,64,2007,11/17/2007,"@Pueblo,CO"
627,Houghton,San Francisco State,58,69,2007,11/17/2007,"@RioGrande,OH"
628,Houghton,San Francisco State,58,69,2007,11/17/2007,"@RioGrande,OH"
629,Lenoir-Rhyne,Charleston (WV),74,64,2007,11/17/2007,"@Salisbury,NC"
630,Lenoir-Rhyne,Charleston (WV),74,64,2007,11/17/2007,"@Salisbury,NC"
631,Cal State Monterey Bay,Western Washington,77,82,2007,11/17/2007,"@Seattle,WA"
632,Cal State Monterey Bay,Western Washington,77,82,2007,11/17/2007,"@Seattle,WA"
633,Saint Martin's,Cal Poly Humboldt,69,87,2007,11/17/2007,"@Seattle,WA"
634,Saint Martin's,Cal Poly Humboldt,69,87,2007,11/17/2007,"@Seattle,WA"
635,Barton,Bentley,46,71,2007,11/17/2007,"@Shepherdstown,WV"
636,Barton,Bentley,46,71,2007,11/17/2007,"@Shepherdstown,WV"
637,Michigan Tech,Lewis,52,70,2007,11/17/2007,"@Somers,WI"
638,Michigan Tech,Lewis,52,70,2007,11/17/2007,"@Somers,WI"
639,Harding,Texas-Rio Grande Valley,64,83,2007,11/17/2007,"@Springfield,MO"
640,Harding,Texas-Rio Grande Valley,64,83,2007,11/17/2007,"@Springfield,MO"
641,Omaha,Bemidji State,86,71,2007,11/17/2007,"@St.Cloud,MN"
642,Omaha,Bemidji State,86,71,2007,11/17/2007,"@St.Cloud,MN"
643,Washburn,Upper Iowa,76,44,2007,11/17/2007,"@St.Joseph,MO"
644,Washburn,Upper Iowa,76,44,2007,11/17/2007,"@St.Joseph,MO"
645,Palm Beach Atlantic,Texas A&M-Commerce,72,68,2007,11/17/2007,"@Stephenville,TX"
646,Palm Beach Atlantic,Texas A&M-Commerce,72,68,2007,11/17/2007,"@Stephenville,TX"
647,Bridgeport,American International,56,67,2007,11/18/2007,466
648,Bridgeport,American International,56,67,2007,11/18/2007,466
649,Bridgeport,American International,56,67,2007,11/18/2007,466
650,North Alabama,Miles,87,82,2007,11/18/2007,432
651,North Alabama,Miles,87,82,2007,11/18/2007,432
652,Davis & Elkins,Felician,92,80,2007,11/18/2007,150
653,Davis & Elkins,Felician,92,80,2007,11/18/2007,150
654,New Mexico State,LeMoyne-Owen,100,64,2007,11/18/2007,"2,211"
655,New Mexico State,LeMoyne-Owen,100,64,2007,11/18/2007,"2,211"
656,Texas,Arkansas-Monticello,100,52,2007,11/18/2007,"10,483"
657,Texas,Arkansas-Monticello,100,52,2007,11/18/2007,"10,483"
658,Alaska-Fairbanks,IUPUI,47,82,2007,11/18/2007,"2,116"
659,Alaska-Fairbanks,IUPUI,47,82,2007,11/18/2007,"2,116"
660,Georgia Southwestern,P.R.-Cayey,76,53,2007,11/18/2007,"@Valdosta,GA"
661,Georgia Southwestern,P.R.-Cayey,76,53,2007,11/18/2007,"@Valdosta,GA"
662,Post,Bryant,60,72,2007,11/18/2007,"@Bridgeport,CT"
663,Post,Bryant,60,72,2007,11/18/2007,"@Bridgeport,CT"
664,Washington Adventist,Mercyhurst,46,65,2007,11/18/2007,"@Elkins,WV"
665,Washington Adventist,Mercyhurst,46,65,2007,11/18/2007,"@Elkins,WV"
666,Nova Southeastern,Alabama Huntsville,45,72,2007,11/18/2007,"@Florence,AL"
667,Nova Southeastern,Alabama Huntsville,45,72,2007,11/18/2007,"@Florence,AL"
668,Lincoln Memorial,Bellarmine,70,82,2007,11/18/2007,"@Greeneville,TN"
669,Lincoln Memorial,Bellarmine,70,82,2007,11/18/2007,"@Greeneville,TN"
670,PR Bayamon,Florida Tech,61,78,2007,11/18/2007,"@Orlando,FL"
671,PR Bayamon,Florida Tech,61,78,2007,11/18/2007,"@Orlando,FL"
672,Tusculum,Georgia College,57,72,2007,11/18/2007,532
673,Tusculum,Georgia College,57,72,2007,11/18/2007,532
674,Coker,Anderson (SC),61,50,2007,11/19/2007,400
675,Coker,Anderson (SC),61,50,2007,11/19/2007,400
676,Coker,Anderson (SC),61,50,2007,11/19/2007,400
677,Chaminade,Marquette,63,74,2007,11/19/2007,"@Maui,HI"
678,Chaminade,Marquette,63,74,2007,11/19/2007,"@Maui,HI"
679,Francis Marion,Newport News-Apprentice,93,70,2007,11/19/2007,660
680,Francis Marion,Newport News-Apprentice,93,70,2007,11/19/2007,660
681,Arkansas Tech,Northeastern State,60,56,2007,11/19/2007,275
682,Arkansas Tech,Northeastern State,60,56,2007,11/19/2007,275
683,Loyola (LA),Delta State,78,71,2007,11/19/2007,263
684,Loyola (LA),Delta State,78,71,2007,11/19/2007,263
685,Henderson State,Ozarks (AR),76,87,2007,11/19/2007,375
686,Henderson State,Ozarks (AR),76,87,2007,11/19/2007,375
687,Southern Arkansas,Champion Chris.,88,66,2007,11/19/2007,"1,911"
688,Southern Arkansas,Champion Chris.,88,66,2007,11/19/2007,"1,911"
689,Valdosta State,Fla. Memorial,100,85,2007,11/19/2007,642
690,Valdosta State,Fla. Memorial,100,85,2007,11/19/2007,642
691,Fairmont State,Ohio-Eastern,90,50,2007,11/19/2007,450
692,Fairmont State,Ohio-Eastern,90,50,2007,11/19/2007,450
693,Chestnut Hill,Immaculata,78,87,2007,11/19/2007,177
694,Chestnut Hill,Immaculata,78,87,2007,11/19/2007,177
695,Xavier (LA),Albany State (GA),78,67,2007,11/19/2007,400
696,Xavier (LA),Albany State (GA),78,67,2007,11/19/2007,400
697,Barry,Puerto Rico-Mayaguez,67,53,2007,11/19/2007,541
698,Barry,Puerto Rico-Mayaguez,67,53,2007,11/19/2007,541
699,Saint Leo,P.R.-Cayey,86,53,2007,11/19/2007,175
700,Saint Leo,P.R.-Cayey,86,53,2007,11/19/2007,175
701,Wisconsin-Stevens Point,Northern Michigan,77,52,2007,11/19/2007,"1,280"
702,Wisconsin-Stevens Point,Northern Michigan,77,52,2007,11/19/2007,"1,280"
703,Elizabeth City State,Lincoln (PA),79,77,2007,11/19/2007,"3,176"
704,Elizabeth City State,Lincoln (PA),79,77,2007,11/19/2007,"3,176"
705,Western Washington,Cal State Monterey Bay,87,75,2007,11/19/2007,725
706,Western Washington,Cal State Monterey Bay,87,75,2007,11/19/2007,725
707,Ferris State,Grace Christian (MI),101,63,2007,11/19/2007,376
708,Ferris State,Grace Christian (MI),101,63,2007,11/19/2007,376
709,Hillsdale,Indianapolis,76,78,2007,11/19/2007,50
710,Hillsdale,Indianapolis,76,78,2007,11/19/2007,50
711,Saginaw Valley,Rochester Univ. (MI),79,65,2007,11/19/2007,631
712,Saginaw Valley,Rochester Univ. (MI),79,65,2007,11/19/2007,631
713,Nebraska-Kearney,Hastings,57,70,2007,11/19/2007,"1,647"
714,Nebraska-Kearney,Hastings,57,70,2007,11/19/2007,"1,647"
715,Central Oklahoma,Oklahoma Christian,77,57,2007,11/19/2007,"1,200"
