,ht,at,n,Date,Year,PTS,OPP,OT
18838,Notre Dame,Ohio State,False,20181102,2019,0,1,0
18839,Canisius,American International,False,20181102,2019,4,2,0
18840,Bowling Green,Northern Michigan,False,20181102,2019,3,1,0
18841,Minnesota,Minnesota State,False,20181102,2019,1,5,0
18842,Alabama-Huntsville,Michigan Tech,False,20181102,2019,1,2,0
18843,Omaha,Miami (OH),False,20181102,2019,1,4,0
18844,North Dakota,Wisconsin,False,20181102,2019,5,0,0
18845,Denver,Western Michigan,False,20181102,2019,5,2,0
18846,Colorado College,St. Cloud State,False,20181102,2019,3,5,0
18847,Bentley,Sacred Heart,False,20181103,2019,3,2,1
18848,Boston College,Merrimack,False,20181103,2019,4,1,0
18849,Boston University,Northeastern,False,20181103,2019,4,1,0
18850,Harvard,Princeton,False,20181103,2019,4,4,1
18851,Dartmouth,Quinnipiac,False,20181103,2019,5,1,0
18852,New Hampshire,UMass,False,20181103,2019,1,5,0
18853,Cornell,Brown,False,20181103,2019,3,2,0
18854,Colgate,Yale,False,20181103,2019,2,4,0
18855,Rensselaer,St. Lawrence,False,20181103,2019,3,2,0
18856,Union,Clarkson,False,20181103,2019,3,2,0
18857,Holy Cross,Providence,False,20181103,2019,0,3,0
18858,Vermont,UConn,False,20181103,2019,2,1,1
18859,Mercyhurst,Rochester,False,20181103,2019,2,2,1
18860,Robert Morris,Niagara,False,20181103,2019,2,4,0
18861,Bowling Green,Northern Michigan,False,20181103,2019,0,2,0
18862,Lake Superior State,Michigan,False,20181103,2019,3,5,0
18863,Ferris State,Michigan State,False,20181103,2019,4,1,0
18864,Maine,UMass Lowell,False,20181103,2019,0,1,0
18865,Notre Dame,Ohio State,False,20181103,2019,2,1,0
18866,Canisius,American International,False,20181103,2019,1,6,0
18867,Penn State,Arizona State,False,20181103,2019,3,4,1
18868,Army,Air Force,False,20181103,2019,2,4,0
18869,Alaska Anchorage,Bemidji State,False,20181103,2019,1,3,0
18870,North Dakota,Wisconsin,False,20181103,2019,3,2,1
18871,Alabama-Huntsville,Michigan Tech,False,20181103,2019,1,4,0
18872,Boston College,Vermont,False,20181108,2019,4,1,0
18873,UMass,Providence,False,20181108,2019,3,2,0
18874,Yale,Harvard,False,20181109,2019,3,3,1
18875,Boston College,Vermont,False,20181109,2019,3,2,0
18876,Northeastern,UConn,False,20181109,2019,3,2,0
18877,Princeton,Union,False,20181109,2019,4,3,1
18878,Penn State,Robert Morris,False,20181109,2019,7,2,0
18879,Brown,Dartmouth,False,20181109,2019,4,2,0
18880,Colgate,Ohio State,False,20181109,2019,0,3,0
18881,Quinnipiac,Rensselaer,False,20181109,2019,3,0,0
18882,Rochester,American International,False,20181109,2019,2,1,0
18883,Niagara,Holy Cross,False,20181109,2019,6,3,0
18884,Army,Sacred Heart,False,20181109,2019,2,4,0
18885,Western Michigan,Omaha,False,20181109,2019,7,2,0
18886,Northern Michigan,Cornell,False,20181109,2019,1,3,0
18887,Lake Superior State,Alaska,False,20181109,2019,3,3,1
18888,Ferris State,Michigan Tech,False,20181109,2019,4,5,0
18889,UMass Lowell,New Hampshire,False,20181109,2019,2,2,1
18890,Michigan,Notre Dame,False,20181109,2019,2,1,0
18891,Miami (OH),North Dakota,False,20181109,2019,1,3,0
18892,Wisconsin,Minnesota,False,20181109,2019,2,3,0
18893,Bemidji State,Merrimack,False,20181109,2019,8,3,0
18894,Minnesota Duluth,Colorado College,False,20181109,2019,3,0,0
18895,St. Cloud State,Denver,False,20181109,2019,4,3,0
18896,Arizona State,Michigan State,False,20181109,2019,5,4,0
18897,Air Force,Bentley,False,20181109,2019,4,2,0
18898,Alaska Anchorage,Bowling Green,False,20181109,2019,0,0,1
18899,Sacred Heart,Army,False,20181110,2019,1,4,0
18900,Colgate,Ohio State,False,20181110,2019,0,1,0
18901,Rochester,American International,False,20181110,2019,5,2,0
18902,Yale,Dartmouth,False,20181110,2019,0,3,0
18903,Northeastern,UMass Lowell,False,20181110,2019,5,4,1
18904,New Hampshire,Boston University,False,20181110,2019,2,3,1
18905,Princeton,Rensselaer,False,20181110,2019,4,1,0
18906,Brown,Harvard,False,20181110,2019,2,5,0
18907,Providence,UMass,False,20181110,2019,2,3,0
18908,Quinnipiac,Union,False,20181110,2019,1,5,0
18909,St. Lawrence,Mercyhurst,False,20181110,2019,1,4,0
18910,Miami (OH),North Dakota,False,20181110,2019,3,2,0
18911,Niagara,Holy Cross,False,20181110,2019,3,3,1
18912,Robert Morris,Penn State,False,20181110,2019,6,11,0
18913,Western Michigan,Omaha,False,20181110,2019,2,4,0
18914,Northern Michigan,Cornell,False,20181110,2019,2,3,0
18915,Lake Superior State,Alaska,False,20181110,2019,3,4,0
18916,Ferris State,Michigan Tech,False,20181110,2019,3,4,0
18917,St. Cloud State,Denver,False,20181110,2019,4,3,0
18918,Michigan,Notre Dame,False,20181110,2019,2,6,0
18919,Canisius,Clarkson,False,20181110,2019,6,3,0
18920,Wisconsin,Minnesota,False,20181110,2019,3,1,0
18921,Bemidji State,Merrimack,False,20181110,2019,0,1,0
18922,Minnesota Duluth,Colorado College,False,20181110,2019,5,1,0
18923,Arizona State,Michigan State,False,20181110,2019,2,0,0
18924,UConn,Brown,False,20181113,2019,3,1,0
18925,Rochester,Canisius,False,20181113,2019,2,0,0
18926,Niagara,Canisius,False,20181115,2019,5,2,0
18927,American International,Air Force,False,20181116,2019,5,0,0
18928,Boston College,New Hampshire,False,20181116,2019,2,2,1
18929,Holy Cross,UMass,False,20181116,2019,1,3,0
18930,Harvard,Arizona State,False,20181116,2019,4,1,0
18931,Cornell,Quinnipiac,False,20181116,2019,2,4,0
18932,Ohio State,Wisconsin,False,20181116,2019,4,0,0
18933,Penn State,Michigan,False,20181116,2019,4,6,0
18934,Clarkson,Michigan Tech,False,20181116,2019,3,1,0
18935,Colgate,Princeton,False,20181116,2019,2,1,0
18936,Merrimack,Providence,False,20181116,2019,2,7,0
18937,UConn,UMass Lowell,False,20181116,2019,2,5,0
18938,Michigan State,Notre Dame,False,20181116,2019,1,3,0
18939,Vermont,Northeastern,False,20181116,2019,0,1,0
18940,Bentley,Army,False,20181116,2019,2,3,0
18941,Sacred Heart,Mercyhurst,False,20181116,2019,3,4,1
18942,Northern Michigan,Alaska Anchorage,False,20181116,2019,3,0,0
18943,Boston University,Maine,False,20181116,2019,3,2,0
18944,Bowling Green,Lake Superior State,False,20181116,2019,0,5,0
18945,Minnesota,St. Lawrence,False,20181116,2019,3,4,1
18946,Minnesota State,Ferris State,False,20181116,2019,7,1,0
18947,St. Cloud State,Bemidji State,False,20181116,2019,2,0,0
18948,North Dakota,Western Michigan,False,20181116,2019,0,2,0
18949,Denver,Minnesota Duluth,False,20181116,2019,2,0,0
18950,Colorado College,Miami (OH),False,20181116,2019,2,1,0
18951,Alaska,Alabama-Huntsville,False,20181116,2019,1,3,0
18952,American International,Air Force,False,20181117,2019,4,0,0
18953,Ohio State,Wisconsin,False,20181117,2019,3,1,0
18954,UMass Lowell,UConn,False,20181117,2019,3,0,0
18955,Bentley,Army,False,20181117,2019,4,2,0
18956,Boston University,Maine,False,20181117,2019,1,3,0
18957,Harvard,Arizona State,False,20181117,2019,2,3,1
18958,Cornell,Princeton,False,20181117,2019,5,1,0
18959,Penn State,Michigan,False,20181117,2019,7,6,1
18960,Clarkson,Michigan Tech,False,20181117,2019,3,1,0
18961,Colgate,Quinnipiac,False,20181117,2019,0,5,0
18962,Providence,Merrimack,False,20181117,2019,7,5,0
18963,Michigan State,Notre Dame,False,20181117,2019,1,2,0
18964,Sacred Heart,Mercyhurst,False,20181117,2019,0,3,0
18965,Northern Michigan,Alaska Anchorage,False,20181117,2019,2,1,0
18966,Bowling Green,Lake Superior State,False,20181117,2019,5,2,0
18967,St. Cloud State,Bemidji State,False,20181117,2019,7,4,0
18968,Niagara,Canisius,False,20181117,2019,9,6,0
18969,North Dakota,Western Michigan,False,20181117,2019,2,6,0
18970,Colorado College,Miami (OH),False,20181117,2019,2,3,1
18971,Minnesota State,Ferris State,False,20181117,2019,5,2,0
18972,Minnesota,St. Lawrence,False,20181117,2019,3,0,0
18973,Denver,Minnesota Duluth,False,20181117,2019,3,4,1
18974,Alaska,Alabama-Huntsville,False,20181117,2019,2,1,0
18975,UMass,New Hampshire,False,20181118,2019,4,2,0
18976,Boston University,UConn,False,20181123,2019,3,2,0
18977,Union,Yale,False,20181123,2019,1,1,1
18978,Canisius,Sacred Heart,False,20181123,2019,3,3,1
18979,Boston College,Bentley,False,20181123,2019,2,4,0
18980,UMass Lowell,Rensselaer,False,20181123,2019,1,2,0
18981,Merrimack,Holy Cross,False,20181123,2019,2,2,1
18982,Ohio State,Penn State,False,20181123,2019,3,4,0
18983,New Hampshire,Miami (OH),False,20181123,2019,3,3,1
18984,Maine,Quinnipiac,False,20181123,2019,2,7,0
18985,Army,Niagara,False,20181123,2019,1,3,0
18986,Robert Morris,Mercyhurst,False,20181123,2019,3,1,0
18987,Lake Superior State,Northern Michigan,False,20181123,2019,4,2,0
18988,Michigan Tech,Alaska,False,20181123,2019,2,1,0
18989,Michigan,Wisconsin,False,20181123,2019,1,1,0
18990,Minnesota,Michigan State,False,20181123,2019,7,2,0
18991,Bemidji State,Minnesota State,False,20181123,2019,2,3,0
18992,Omaha,Arizona State,False,20181123,2019,6,4,0
18993,North Dakota,Alaska Anchorage,False,20181123,2019,5,2,0
18994,Denver,Providence,False,20181123,2019,3,1,0
18995,UConn,Yale,False,20181124,2019,3,6,0
18996,Canisius,Sacred Heart,False,20181124,2019,3,2,0
18997,Union,Boston University,False,20181124,2019,2,1,0
18998,Army,Niagara,False,20181124,2019,5,1,0
18999,Northeastern,Rochester,False,20181124,2019,4,3,0
19000,UMass,Princeton,False,20181124,2019,3,2,1
19001,Dartmouth,Vermont,False,20181124,2019,3,5,0
19002,New Hampshire,Miami (OH),False,20181124,2019,4,1,0
19003,Clarkson,St. Lawrence,False,20181124,2019,6,2,0
19004,Holy Cross,Bentley,False,20181124,2019,2,4,0
19005,Mercyhurst,Robert Morris,False,20181124,2019,1,7,0
19006,Lake Superior State,Northern Michigan,False,20181124,2019,1,2,0
19007,Michigan Tech,Alaska,False,20181124,2019,7,2,0
19008,Michigan,Wisconsin,False,20181124,2019,2,2,1
19009,Maine,Quinnipiac,False,20181124,2019,0,2,0
19010,Minnesota,Michigan State,False,20181124,2019,2,4,0
19011,Cornell,Harvard,False,20181124,2019,1,4,0
19012,Ohio State,Penn State,False,20181124,2019,5,2,0
19013,Bemidji State,Minnesota State,False,20181124,2019,4,2,0
19014,North Dakota,Alaska Anchorage,False,20181124,2019,4,3,0
19015,Omaha,Arizona State,False,20181124,2019,4,0,0
19016,Denver,Providence,False,20181124,2019,4,4,1
19017,Rensselaer,UMass Lowell,False,20181125,2019,2,5,0
19018,American International,Holy Cross,False,20181127,2019,4,3,0
19019,Notre Dame,Northern Michigan,False,20181127,2019,2,1,1
19020,Northeastern,Merrimack,False,20181130,2019,9,1,0
19021,UMass,UConn,False,20181130,2019,7,4,0
19022,Michigan State,Michigan,False,20181130,2019,4,3,0
19023,Clarkson,Brown,False,20181130,2019,5,1,0
19024,Providence,New Hampshire,False,20181130,2019,1,1,1
19025,Quinnipiac,Princeton,False,20181130,2019,3,0,0
19026,St. Lawrence,Yale,False,20181130,2019,3,5,0
19027,Notre Dame,Rensselaer,False,20181130,2019,5,1,0
19028,Rochester,Air Force,False,20181130,2019,1,3,0
19029,Vermont,Maine,False,20181130,2019,1,2,1
19030,Army,Canisius,False,20181130,2019,5,4,0
19031,Bentley,Mercyhurst,False,20181130,2019,3,5,0
19032,Sacred Heart,Robert Morris,False,20181130,2019,2,1,0
19033,Western Michigan,Niagara,False,20181130,2019,3,2,0
19034,Lake Superior State,Minnesota State,False,20181130,2019,2,4,0
19035,Michigan Tech,Bemidji State,False,20181130,2019,3,3,1
19036,Boston University,Boston College,False,20181130,2019,1,4,0
19037,Harvard,Colgate,False,20181130,2019,6,1,0
19038,Dartmouth,Cornell,False,20181130,2019,3,2,0
19039,Miami (OH),St. Cloud State,False,20181130,2019,4,4,1
19040,Minnesota,Ohio State,False,20181130,2019,2,2,1
19041,Wisconsin,Penn State,False,20181130,2019,3,3,1
19042,Minnesota Duluth,North Dakota,False,20181130,2019,5,0,0
19043,Omaha,Colorado College,False,20181130,2019,3,3,1
19044,Alaska,Ferris State,False,20181130,2019,4,3,1
19045,Sacred Heart,Robert Morris,False,20181201,2019,1,2,1
19046,Army,Canisius,False,20181201,2019,2,4,0
19047,Minnesota,Ohio State,False,20181201,2019,2,2,1
19048,Vermont,Maine,False,20181201,2019,3,3,1
19049,Boston College,Boston University,False,20181201,2019,0,0,1
19050,Harvard,Cornell,False,20181201,2019,1,2,0
19051,New Hampshire,Providence,False,20181201,2019,1,3,0
19052,Princeton,Quinnipiac,False,20181201,2019,3,6,0
19053,Clarkson,Yale,False,20181201,2019,1,2,0
19054,St. Lawrence,Brown,False,20181201,2019,2,2,1
19055,Notre Dame,Rensselaer,False,20181201,2019,3,0,0
19056,Holy Cross,American International,False,20181201,2019,2,4,0
19057,Rochester,Air Force,False,20181201,2019,0,3,0
19058,Miami (OH),St. Cloud State,False,20181201,2019,2,2,1
19059,Bentley,Mercyhurst,False,20181201,2019,2,3,0
19060,Western Michigan,Niagara,False,20181201,2019,7,3,0
19061,Lake Superior State,Minnesota State,False,20181201,2019,0,3,0
19062,Alabama-Huntsville,Bowling Green,False,20181201,2019,2,6,0
19063,Michigan Tech,Bemidji State,False,20181201,2019,7,2,0
19064,Michigan,Michigan State,False,20181201,2019,1,1,1
19065,Dartmouth,Colgate,False,20181201,2019,2,2,1
19066,Wisconsin,Penn State,False,20181201,2019,8,5,0
19067,Minnesota Duluth,North Dakota,False,20181201,2019,1,2,0
19068,Omaha,Colorado College,False,20181201,2019,3,6,0
19069,Alaska,Ferris State,False,20181201,2019,6,2,0
19070,Alabama-Huntsville,Bowling Green,False,20181202,2019,1,2,0
19071,Bentley,Harvard,False,20181204,2019,1,2,0
19072,UConn,Boston College,False,20181206,2019,0,4,0
19073,Yale,Rensselaer,False,20181207,2019,4,2,0
19074,Boston College,UConn,False,20181207,2019,3,2,0
19075,Dartmouth,New Hampshire,False,20181207,2019,2,3,0
19076,Princeton,Arizona State,False,20181207,2019,0,4,0
19077,Brown,Union,False,20181207,2019,3,3,1
19078,Quinnipiac,UMass,False,20181207,2019,4,0,0
19079,Western Michigan,Minnesota Duluth,False,20181207,2019,3,2,0
19080,Merrimack,Providence,False,20181207,2019,0,6,0
19081,St. Lawrence,Clarkson,False,20181207,2019,4,2,0
19082,Rochester,Sacred Heart,False,20181207,2019,3,4,1
19083,Penn State,Notre Dame,False,20181207,2019,4,5,0
19084,Niagara,Colgate,False,20181207,2019,4,2,0
19085,Robert Morris,Holy Cross,False,20181207,2019,2,0,0
19086,Northern Michigan,Michigan Tech,False,20181207,2019,5,3,0
19087,Ferris State,Bowling Green,False,20181207,2019,3,3,1
19088,Boston University,UMass Lowell,False,20181207,2019,3,5,0
19089,Michigan,Minnesota,False,20181207,2019,2,2,1
19090,Wisconsin,Michigan State,False,20181207,2019,5,3,0
19091,Bemidji State,Alabama-Huntsville,False,20181207,2019,4,0,0
19092,Minnesota State,Alaska Anchorage,False,20181207,2019,4,1,0
19093,St. Cloud State,Omaha,False,20181207,2019,2,0,0
19094,North Dakota,Denver,False,20181207,2019,4,1,0
19095,Air Force,Mercyhurst,False,20181207,2019,2,0,0
19096,Colorado College,Vermont,False,20181207,2019,5,2,0
19097,Alaska,Lake Superior State,False,20181207,2019,1,4,0
19098,Robert Morris,Holy Cross,False,20181208,2019,0,2,0
19099,Rochester,Sacred Heart,False,20181208,2019,4,6,0
19100,Yale,Union,False,20181208,2019,3,0,0
19101,UMass,Quinnipiac,False,20181208,2019,3,1,0
19102,New Hampshire,Dartmouth,False,20181208,2019,4,0,0
19103,Princeton,Arizona State,False,20181208,2019,2,3,1
19104,Brown,Rensselaer,False,20181208,2019,2,1,0
19105,Clarkson,St. Lawrence,False,20181208,2019,3,0,0
19106,UMass Lowell,Boston University,False,20181208,2019,2,5,0
19107,Western Michigan,Minnesota Duluth,False,20181208,2019,1,1,1
19108,Merrimack,Northeastern,False,20181208,2019,2,7,0
19109,Penn State,Notre Dame,False,20181208,2019,9,1,0
19110,Niagara,Colgate,False,20181208,2019,0,2,0
19111,Air Force,Mercyhurst,False,20181208,2019,1,4,0
19112,Ferris State,Bowling Green,False,20181208,2019,3,4,1
19113,Michigan Tech,Northern Michigan,False,20181208,2019,3,1,0
19114,Michigan,Minnesota,False,20181208,2019,3,4,0
19115,Wisconsin,Michigan State,False,20181208,2019,3,0,0
19116,Bemidji State,Alabama-Huntsville,False,20181208,2019,2,4,0
19117,North Dakota,Denver,False,20181208,2019,1,2,1
19118,Colorado College,Vermont,False,20181208,2019,1,2,0
19119,Minnesota State,Alaska Anchorage,False,20181208,2019,6,0,0
19120,St. Cloud State,Omaha,False,20181208,2019,7,1,0
19121,Alaska,Lake Superior State,False,20181208,2019,2,5,0
19122,UMass,Yale,False,20181211,2019,5,2,0
19123,Northern Michigan,Ferris State,False,20181214,2019,4,1,0
19124,Michigan Tech,Alabama-Huntsville,False,20181214,2019,0,1,0
19125,Boston University,Dartmouth,False,20181214,2019,4,1,0
19126,Bowling Green,Minnesota State,False,20181214,2019,4,1,0
19127,Bemidji State,Alaska Anchorage,False,20181214,2019,5,1,0
19128,Arizona State,Colorado College,False,20181214,2019,4,2,0
19129,Rochester,Niagara,False,20181215,2019,8,4,0
19130,Northern Michigan,Ferris State,False,20181215,2019,4,2,0
19131,Bowling Green,Minnesota State,False,20181215,2019,4,1,0
19132,Michigan Tech,Alabama-Huntsville,False,20181215,2019,2,1,1
19133,Princeton,Penn State,False,20181215,2019,4,4,1
19134,Bemidji State,Alaska Anchorage,False,20181215,2019,1,2,1
19135,Arizona State,Colorado College,False,20181215,2019,4,0,0
19136,Minnesota State,Minnesota Duluth,False,20181228,2019,3,4,1
19137,Northeastern,Rensselaer,False,20181228,2019,3,2,1
19138,Princeton,Maine,False,20181228,2019,1,0,0
19139,Ohio State,Mercyhurst,False,20181228,2019,3,1,0
19140,Merrimack,Denver,False,20181228,2019,1,3,0
19141,Union,Canisius,False,20181228,2019,2,2,1
19142,Vermont,Alabama-Huntsville,False,20181228,2019,4,1,0
19143,Minnesota,Ferris State,False,20181228,2019,5,3,0
19144,Arizona State,Clarkson,False,20181228,2019,0,3,0
19145,Northeastern,Alabama-Huntsville,False,20181229,2019,2,0,0
19146,Brown,Providence,False,20181229,2019,1,3,0
19147,Union,Canisius,False,20181229,2019,5,3,0
19148,Colgate,Quinnipiac,False,20181229,2019,0,6,0
19149,Minnesota Duluth,Clarkson,False,20181229,2019,1,3,0
19150,Dartmouth,Army,False,20181229,2019,5,2,0
19151,Princeton,Maine,False,20181229,2019,7,3,0
19152,UMass Lowell,Denver,False,20181229,2019,1,4,0
19153,Vermont,Rensselaer,False,20181229,2019,4,2,0
19154,American International,Robert Morris,False,20181229,2019,4,3,0
19155,Minnesota,Ferris State,False,20181229,2019,2,3,0
19156,Ohio State,Mercyhurst,False,20181229,2019,5,4,0
19157,Omaha,Alaska Anchorage,False,20181229,2019,3,0,0
19158,Air Force,Bemidji State,False,20181229,2019,3,3,1
19159,Arizona State,Minnesota State,False,20181229,2019,2,2,1
19160,Michigan Tech,Michigan,False,20181230,2019,2,2,1
19161,American International,Robert Morris,False,20181230,2019,1,3,0
19162,Michigan State,Lake Superior State,False,20181230,2019,3,4,1
19163,Brown,Army,False,20181230,2019,5,3,0
19164,New Hampshire,Bentley,False,20181230,2019,4,3,0
19165,Dartmouth,Providence,False,20181230,2019,3,5,0
19166,Air Force,Bemidji State,False,20181230,2019,6,3,0
19167,Michigan,Michigan State,False,20181231,2019,2,2,1
19168,Omaha,Alaska Anchorage,False,20181231,2019,4,0,0
19169,Michigan Tech,Lake Superior State,False,20181231,2019,3,6,0
19170,Yale,UConn,False,20181231,2019,1,3,0
19171,Merrimack,Colorado College,False,20181231,2019,1,5,0
19172,Notre Dame,Boston College,False,20181231,2019,4,0,0
19173,Maine,Colorado College,False,20190102,2019,4,2,0
19174,Bowling Green,Bemidji State,False,20190103,2019,2,3,0
19175,Union,St. Cloud State,False,20190104,2019,7,2,0
19176,UMass,UMass Lowell,False,20190104,2019,1,2,0
19177,Michigan State,Ohio State,False,20190104,2019,7,7,1
19178,New Hampshire,Merrimack,False,20190104,2019,2,1,1
19179,Princeton,Cornell,False,20190104,2019,2,3,0
19180,Providence,Miami (OH),False,20190104,2019,4,2,0
19181,Quinnipiac,Colgate,False,20190104,2019,4,5,1
19182,Vermont,Sacred Heart,False,20190104,2019,3,2,0
19183,Niagara,Rochester,False,20190104,2019,4,4,1
19184,Mercyhurst,Holy Cross,False,20190104,2019,4,3,0
19185,Harvard,Rensselaer,False,20190104,2019,3,2,1
19186,Robert Morris,Brown,False,20190104,2019,4,7,0
19187,Canisius,North Dakota,False,20190104,2019,3,1,0
