,ht,at,n,Date,Year,PTS,OPP,OT
476,Holy Cross,Brown,False,20041231,2005,2,5,0
477,Ferris State,Clarkson,False,20041231,2005,4,1,0
478,Wisconsin,Yale,False,20041231,2005,1,1,1
479,Yale,Clarkson,False,20050101,2005,1,8,0
480,Northeastern,Colgate,False,20050101,2005,5,1,0
481,Notre Dame,Rensselaer,False,20050101,2005,1,3,0
482,Wisconsin,Ferris State,False,20050101,2005,3,5,0
483,Denver,Air Force,False,20050101,2005,9,4,0
484,UConn,Union,False,20050102,2005,0,4,0
485,Notre Dame,Rensselaer,False,20050102,2005,2,1,0
486,Air Force,Colgate,False,20050102,2005,0,3,0
487,Boston University,Minnesota,False,20050102,2005,1,2,0
488,Denver,Northeastern,False,20050102,2005,4,0,0
489,Boston University,Minnesota,False,20050103,2005,2,1,0
490,Princeton,American International,False,20050104,2005,4,2,0
491,Canisius,Quinnipiac,False,20050104,2005,4,4,1
492,Sacred Heart,Holy Cross,False,20050104,2005,2,3,1
493,Merrimack,Boston College,False,20050104,2005,1,4,0
494,Mercyhurst,Bentley,False,20050104,2005,4,4,1
495,Mercyhurst,Quinnipiac,False,20050105,2005,3,1,0
496,Yale,St. Lawrence,False,20050107,2005,4,6,0
497,Harvard,Colgate,False,20050107,2005,1,3,0
498,Princeton,Clarkson,False,20050107,2005,2,3,0
499,Brown,Cornell,False,20050107,2005,2,4,0
500,Army,UConn,False,20050107,2005,0,1,0
501,American International,Holy Cross,False,20050107,2005,1,3,0
502,UMass Lowell,UMass,False,20050107,2005,4,3,0
503,Providence,New Hampshire,False,20050107,2005,1,2,0
504,Rensselaer,Dartmouth,False,20050107,2005,1,9,0
505,Union,Vermont,False,20050107,2005,0,4,0
506,Bowling Green,Alaska,False,20050107,2005,6,2,0
507,Michigan,Western Michigan,False,20050107,2005,6,4,0
508,Miami (OH),Michigan State,False,20050107,2005,0,4,0
509,Lake Superior State,Notre Dame,False,20050107,2005,1,1,1
510,Alabama-Huntsville,Wayne State (MI),False,20050107,2005,3,2,0
511,Minnesota Duluth,Alaska Anchorage,False,20050107,2005,1,1,1
512,Ohio State,Ferris State,False,20050107,2005,3,1,0
513,Omaha,Northern Michigan,False,20050107,2005,3,1,0
514,St. Cloud State,Wisconsin,False,20050107,2005,0,6,0
515,Bemidji State,Air Force,False,20050107,2005,4,2,0
516,North Dakota,Minnesota State,False,20050107,2005,3,2,0
517,Denver,Michigan Tech,False,20050107,2005,0,3,0
518,Alabama-Huntsville,Wayne State (MI),False,20050108,2005,3,3,1
519,Minnesota,Colorado College,False,20050108,2005,2,3,1
520,Yale,Clarkson,False,20050108,2005,2,1,0
521,Harvard,Cornell,False,20050108,2005,1,0,0
522,New Hampshire,Providence,False,20050108,2005,4,1,0
523,Princeton,St. Lawrence,False,20050108,2005,4,6,0
524,Brown,Colgate,False,20050108,2005,1,3,0
525,Niagara,Canisius,False,20050108,2005,2,5,0
526,Army,UConn,False,20050108,2005,1,0,0
527,UMass Lowell,Northeastern,False,20050108,2005,2,1,0
528,Rensselaer,Vermont,False,20050108,2005,0,3,0
529,Merrimack,Boston College,False,20050108,2005,1,3,0
530,Union,Dartmouth,False,20050108,2005,1,0,0
531,Bowling Green,Alaska,False,20050108,2005,6,1,0
532,Lake Superior State,Notre Dame,False,20050108,2005,2,1,1
533,Miami (OH),Michigan State,False,20050108,2005,4,1,0
534,Ohio State,Ferris State,False,20050108,2005,2,3,1
535,Western Michigan,Michigan,False,20050108,2005,5,6,0
536,Bemidji State,Air Force,False,20050108,2005,4,3,1
537,Minnesota Duluth,Alaska Anchorage,False,20050108,2005,2,4,0
538,North Dakota,Minnesota State,False,20050108,2005,3,4,0
539,Omaha,Northern Michigan,False,20050108,2005,3,1,0
540,St. Cloud State,Wisconsin,False,20050108,2005,2,4,0
541,Denver,Michigan Tech,False,20050108,2005,1,0,0
542,Maine,Quinnipiac,False,20050109,2005,6,0,0
543,Minnesota,Colorado College,False,20050109,2005,3,5,0
544,Yale,Boston College,False,20050111,2005,0,1,0
545,New Hampshire,Dartmouth,False,20050112,2005,8,9,0
546,Brown,American International,False,20050112,2005,5,2,0
547,Canisius,American International,False,20050114,2005,2,5,0
548,Boston College,Boston University,False,20050114,2005,6,3,0
549,UMass,Maine,False,20050114,2005,2,2,1
550,Niagara,Wayne State (MI),False,20050114,2005,3,4,1
551,UMass Lowell,Merrimack,False,20050114,2005,3,1,0
552,Providence,Northeastern,False,20050114,2005,3,3,1
553,Quinnipiac,UConn,False,20050114,2005,1,4,0
554,Rensselaer,Colgate,False,20050114,2005,2,4,0
555,Union,Cornell,False,20050114,2005,1,2,1
556,Bentley,Sacred Heart,False,20050114,2005,2,0,0
557,Mercyhurst,Holy Cross,False,20050114,2005,4,5,0
558,Notre Dame,Ohio State,False,20050114,2005,1,4,0
559,Northern Michigan,Miami (OH),False,20050114,2005,1,0,0
560,Michigan,Alaska,False,20050114,2005,5,2,0
561,Lake Superior State,Alabama-Huntsville,False,20050114,2005,3,3,1
562,Ferris State,Omaha,False,20050114,2005,2,2,1
563,Western Michigan,Michigan State,False,20050114,2005,5,4,0
564,Minnesota Duluth,St. Cloud State,False,20050114,2005,2,5,0
565,Wisconsin,Alaska Anchorage,False,20050114,2005,6,1,0
566,Air Force,Army,False,20050114,2005,5,2,0
567,Minnesota State,Minnesota,False,20050114,2005,6,9,0
568,Colorado College,North Dakota,False,20050114,2005,2,1,0
569,Bemidji State,Robert Morris,False,20050114,2005,4,3,1
570,Canisius,Holy Cross,False,20050115,2005,2,4,0
571,Boston University,Boston College,False,20050115,2005,0,2,0
572,Northeastern,Providence,False,20050115,2005,6,0,0
573,UMass,Maine,False,20050115,2005,2,5,0
574,New Hampshire,Yale,False,20050115,2005,8,2,0
575,Vermont,Dartmouth,False,20050115,2005,2,5,0
576,Niagara,Wayne State (MI),False,20050115,2005,4,2,0
577,Clarkson,St. Lawrence,False,20050115,2005,2,7,0
578,Rensselaer,Cornell,False,20050115,2005,0,5,0
579,Sacred Heart,Bentley,False,20050115,2005,6,4,0
580,Merrimack,UMass Lowell,False,20050115,2005,2,5,0
581,Union,Colgate,False,20050115,2005,0,1,0
582,UConn,Quinnipiac,False,20050115,2005,1,4,0
583,Notre Dame,Ohio State,False,20050115,2005,1,3,0
584,Michigan State,Western Michigan,False,20050115,2005,3,1,0
585,Lake Superior State,Alabama-Huntsville,False,20050115,2005,0,5,0
586,Ferris State,Omaha,False,20050115,2005,1,4,0
587,Mercyhurst,American International,False,20050115,2005,6,3,0
588,Northern Michigan,Miami (OH),False,20050115,2005,1,1,1
589,Michigan,Alaska,False,20050115,2005,5,2,0
590,Minnesota Duluth,St. Cloud State,False,20050115,2005,5,1,0
591,Wisconsin,Alaska Anchorage,False,20050115,2005,3,2,0
592,Minnesota State,Minnesota,False,20050115,2005,1,2,0
593,Air Force,Army,False,20050115,2005,2,1,0
594,Colorado College,North Dakota,False,20050115,2005,1,0,0
595,Brown,UMass Lowell,False,20050118,2005,0,0,1
596,Mercyhurst,Canisius,False,20050118,2005,2,3,0
597,UConn,Sacred Heart,False,20050118,2005,5,3,0
598,Michigan Tech,Notre Dame,False,20050118,2005,6,2,0
599,Alabama-Huntsville,Bemidji State,False,20050121,2005,1,3,0
600,Boston College,Northeastern,False,20050121,2005,4,2,0
601,New Hampshire,Merrimack,False,20050121,2005,6,2,0
602,Cornell,Dartmouth,False,20050121,2005,3,1,0
603,Maine,Boston University,False,20050121,2005,1,1,1
604,Niagara,Air Force,False,20050121,2005,3,2,0
605,American International,Bentley,False,20050121,2005,1,4,0
606,Clarkson,Union,False,20050121,2005,2,0,0
607,Colgate,Vermont,False,20050121,2005,4,1,0
608,Sacred Heart,Army,False,20050121,2005,5,1,0
609,St. Lawrence,Rensselaer,False,20050121,2005,2,3,0
610,Michigan State,Lake Superior State,False,20050121,2005,8,0,0
611,Ohio State,Michigan,False,20050121,2005,4,1,0
612,Northern Michigan,Bowling Green,False,20050121,2005,3,1,0
613,Miami (OH),Omaha,False,20050121,2005,2,5,0
614,Notre Dame,Wisconsin,False,20050121,2005,0,2,0
615,St. Cloud State,Denver,False,20050121,2005,2,5,0
616,Minnesota,Michigan Tech,False,20050121,2005,3,6,0
617,Colorado College,Minnesota Duluth,False,20050121,2005,3,3,1
618,Alaska,Ferris State,False,20050121,2005,3,2,0
619,Alaska Anchorage,Minnesota State,False,20050121,2005,2,2,1
620,Yale,UConn,False,20050122,2005,6,2,0
621,Alabama-Huntsville,Bemidji State,False,20050122,2005,5,1,0
622,Boston College,New Hampshire,False,20050122,2005,0,0,0
623,Northeastern,Merrimack,False,20050122,2005,0,0,0
624,UMass,UMass Lowell,False,20050122,2005,1,6,0
625,Cornell,Vermont,False,20050122,2005,2,1,0
626,Brown,Providence,False,20050122,2005,5,1,0
627,Maine,Boston University,False,20050122,2005,4,2,0
628,Niagara,Air Force,False,20050122,2005,3,0,0
629,Army,Sacred Heart,False,20050122,2005,0,0,0
630,Clarkson,Rensselaer,False,20050122,2005,3,4,0
631,Colgate,Dartmouth,False,20050122,2005,3,6,0
632,Quinnipiac,Holy Cross,False,20050122,2005,4,2,0
633,St. Lawrence,Union,False,20050122,2005,7,3,0
634,Michigan State,Lake Superior State,False,20050122,2005,2,2,1
635,Ohio State,Michigan,False,20050122,2005,3,6,0
636,Bentley,American International,False,20050122,2005,0,0,0
637,Northern Michigan,Bowling Green,False,20050122,2005,4,2,0
638,Miami (OH),Omaha,False,20050122,2005,4,2,0
639,Notre Dame,Wisconsin,False,20050122,2005,0,2,0
640,St. Cloud State,Denver,False,20050122,2005,1,6,0
641,Minnesota,Michigan Tech,False,20050122,2005,1,3,0
642,Colorado College,Minnesota Duluth,False,20050122,2005,3,4,0
643,Alaska,Ferris State,False,20050122,2005,4,3,0
644,Alaska Anchorage,Minnesota State,False,20050122,2005,2,3,0
645,Boston College,New Hampshire,False,20050124,2005,2,2,1
646,Northeastern,Merrimack,False,20050124,2005,4,3,0
647,Princeton,Bentley,False,20050125,2005,4,2,0
648,Providence,UConn,False,20050125,2005,4,3,0
649,Boston University,Merrimack,False,20050127,2005,2,1,0
650,UMass,Boston College,False,20050127,2005,2,5,0
651,Yale,Brown,False,20050128,2005,3,5,0
652,Boston College,UMass,False,20050128,2005,6,0,0
653,Dartmouth,Union,False,20050128,2005,5,1,0
654,Princeton,Harvard,False,20050128,2005,0,7,0
655,Vermont,Rensselaer,False,20050128,2005,3,2,0
656,Colgate,St. Lawrence,False,20050128,2005,3,1,0
657,UMass Lowell,New Hampshire,False,20050128,2005,7,0,0
658,Quinnipiac,Army,False,20050128,2005,5,4,1
659,UConn,American International,False,20050128,2005,2,3,1
660,Bowling Green,Notre Dame,False,20050128,2005,4,1,0
661,Ohio State,Western Michigan,False,20050128,2005,4,3,0
662,Michigan Tech,Colorado College,False,20050128,2005,2,4,0
663,Holy Cross,Canisius,False,20050128,2005,4,3,0
664,Bentley,Mercyhurst,False,20050128,2005,5,4,0
665,Michigan,Northern Michigan,False,20050128,2005,1,4,0
666,Cornell,Clarkson,False,20050128,2005,4,2,0
667,Omaha,Wayne State (MI),False,20050128,2005,3,2,0
668,St. Cloud State,Sacred Heart,False,20050128,2005,9,1,0
669,Minnesota,Minnesota Duluth,False,20050128,2005,4,3,0
670,North Dakota,Bemidji State,False,20050128,2005,3,3,1
671,Alaska,Lake Superior State,False,20050128,2005,2,2,1
672,Holy Cross,Canisius,False,20050129,2005,2,2,1
673,Yale,Harvard,False,20050129,2005,3,5,0
674,Boston University,Providence,False,20050129,2005,3,2,0
675,Dartmouth,Rensselaer,False,20050129,2005,4,2,0
676,New Hampshire,UMass Lowell,False,20050129,2005,8,3,0
677,Princeton,Brown,False,20050129,2005,2,4,0
678,Cornell,St. Lawrence,False,20050129,2005,1,0,0
679,Vermont,Union,False,20050129,2005,7,1,0
680,Maine,Northeastern,False,20050129,2005,2,2,1
681,Army,Quinnipiac,False,20050129,2005,3,4,0
682,American International,UConn,False,20050129,2005,2,7,0
683,Colgate,Clarkson,False,20050129,2005,1,3,0
684,Notre Dame,Bowling Green,False,20050129,2005,2,6,0
685,Ohio State,Western Michigan,False,20050129,2005,7,0,0
686,Ferris State,Miami (OH),False,20050129,2005,3,5,0
687,Michigan Tech,Colorado College,False,20050129,2005,1,5,0
688,Bentley,Mercyhurst,False,20050129,2005,1,4,0
689,Michigan,Northern Michigan,False,20050129,2005,3,1,0
690,North Dakota,Bemidji State,False,20050129,2005,3,1,0
691,Omaha,Wayne State (MI),False,20050129,2005,4,2,0
692,St. Cloud State,Sacred Heart,False,20050129,2005,3,1,0
693,Minnesota,Minnesota Duluth,False,20050129,2005,2,3,0
694,Denver,Alaska Anchorage,False,20050129,2005,3,2,1
695,Alaska,Lake Superior State,False,20050129,2005,1,1,0
696,Union,Harvard,False,20050201,2005,1,8,0
697,Northeastern,UMass,False,20050203,2005,2,1,0
698,Boston University,UMass Lowell,False,20050204,2005,4,4,1
699,Harvard,Dartmouth,False,20050204,2005,2,1,0
700,Brown,Vermont,False,20050204,2005,3,1,0
701,Niagara,Alabama-Huntsville,False,20050204,2005,2,4,0
702,American International,Canisius,False,20050204,2005,0,6,0
703,Clarkson,Yale,False,20050204,2005,2,1,0
704,Providence,Boston College,False,20050204,2005,2,2,1
705,Quinnipiac,Mercyhurst,False,20050204,2005,4,3,0
706,Sacred Heart,UConn,False,20050204,2005,4,3,1
707,St. Lawrence,Princeton,False,20050204,2005,4,4,1
708,Union,Holy Cross,False,20050204,2005,4,2,0
709,Notre Dame,Omaha,False,20050204,2005,1,1,1
710,Northern Michigan,Alaska,False,20050204,2005,6,3,0
711,Michigan,Michigan State,False,20050204,2005,2,2,1
712,Lake Superior State,Ohio State,False,20050204,2005,1,3,0
713,Ferris State,Bowling Green,False,20050204,2005,5,5,1
714,Western Michigan,Miami (OH),False,20050204,2005,2,5,0
715,Minnesota Duluth,Michigan Tech,False,20050204,2005,2,3,1
716,Wisconsin,Minnesota,False,20050204,2005,3,1,0
717,Bemidji State,Wayne State (MI),False,20050204,2005,2,0,0
718,North Dakota,Denver,False,20050204,2005,2,4,0
719,Minnesota State,Colorado College,False,20050204,2005,1,7,0
720,American International,Canisius,False,20050205,2005,1,3,0
721,Ferris State,Bowling Green,False,20050205,2005,2,4,0
722,New Hampshire,Maine,False,20050205,2005,2,1,0
723,Cornell,Colgate,False,20050205,2005,2,2,1
724,Brown,Dartmouth,False,20050205,2005,1,3,0
725,Niagara,Alabama-Huntsville,False,20050205,2005,2,4,0
726,Army,Rob Morris Ill,False,20050205,2005,6,1,0
727,Clarkson,Princeton,False,20050205,2005,3,1,0
728,UMass Lowell,Providence,False,20050205,2005,3,2,1
729,Quinnipiac,Mercyhurst,False,20050205,2005,7,2,0
730,Rensselaer,Holy Cross,False,20050205,2005,8,4,0
731,Merrimack,UMass,False,20050205,2005,1,3,0
732,St. Lawrence,Yale,False,20050205,2005,2,5,0
733,UConn,Sacred Heart,False,20050205,2005,5,1,0
734,Notre Dame,Omaha,False,20050205,2005,3,6,0
735,Lake Superior State,Ohio State,False,20050205,2005,2,3,1
736,Michigan State,Michigan,False,20050205,2005,1,1,1
737,Northern Michigan,Alaska,False,20050205,2005,1,2,0
738,Western Michigan,Miami (OH),False,20050205,2005,3,2,0
739,Bemidji State,Wayne State (MI),False,20050205,2005,5,2,0
740,Minnesota Duluth,Michigan Tech,False,20050205,2005,2,3,0
741,North Dakota,Denver,False,20050205,2005,2,4,0
742,Wisconsin,Minnesota,False,20050205,2005,3,5,0
743,Minnesota State,Colorado College,False,20050205,2005,2,2,1
744,Alaska Anchorage,St. Cloud State,False,20050205,2005,3,6,0
745,Harvard,Northeastern,False,20050207,2005,1,2,0
746,Boston University,Boston College,False,20050207,2005,2,1,0
747,Army,Sacred Heart,False,20050208,2005,1,2,0
748,Bentley,American International,False,20050208,2005,2,2,1
749,Alabama-Huntsville,Air Force,False,20050211,2005,3,1,0
750,Yale,Colgate,False,20050211,2005,0,0,1
751,Boston College,Merrimack,False,20050211,2005,8,3,0
752,Dartmouth,St. Lawrence,False,20050211,2005,6,2,0
753,New Hampshire,UMass,False,20050211,2005,8,1,0
754,Princeton,Cornell,False,20050211,2005,0,5,0
755,Vermont,Clarkson,False,20050211,2005,2,3,0
756,Providence,Boston University,False,20050211,2005,2,4,0
757,Quinnipiac,American International,False,20050211,2005,6,3,0
758,Rensselaer,Harvard,False,20050211,2005,0,3,0
759,Union,Brown,False,20050211,2005,0,3,0
760,Ohio State,Bowling Green,False,20050211,2005,3,2,0
761,Michigan Tech,Minnesota State,False,20050211,2005,1,1,1
762,Holy Cross,Sacred Heart,False,20050211,2005,3,5,0
763,Bentley,UConn,False,20050211,2005,2,3,1
764,Mercyhurst,Army,False,20050211,2005,5,4,1
765,Northern Michigan,Western Michigan,False,20050211,2005,3,3,1
766,Miami (OH),Lake Superior State,False,20050211,2005,2,3,0
767,Omaha,Michigan,False,20050211,2005,4,6,0
768,Minnesota,Alaska Anchorage,False,20050211,2005,2,3,0
769,Denver,Wisconsin,False,20050211,2005,4,3,0
770,Alaska,Michigan State,False,20050211,2005,6,5,1
771,Wayne State (MI),Niagara,False,20050212,2005,2,2,1
772,Holy Cross,Quinnipiac,False,20050212,2005,5,2,0
773,Alabama-Huntsville,Air Force,False,20050212,2005,2,3,0
774,Sacred Heart,American International,False,20050212,2005,4,1,0
775,Michigan Tech,Minnesota State,False,20050212,2005,4,2,0
776,Yale,Cornell,False,20050212,2005,2,5,0
777,UMass,New Hampshire,False,20050212,2005,1,6,0
778,Dartmouth,Clarkson,False,20050212,2005,5,1,0
779,Princeton,Colgate,False,20050212,2005,1,3,0
780,Vermont,St. Lawrence,False,20050212,2005,4,1,0
781,Rensselaer,Brown,False,20050212,2005,3,2,0
782,Notre Dame,Ferris State,False,20050212,2005,2,4,0
783,Ohio State,Bowling Green,False,20050212,2005,3,2,0
784,Mercyhurst,Army,False,20050212,2005,4,0,0
785,Northern Michigan,Western Michigan,False,20050212,2005,5,1,0
786,Miami (OH),Lake Superior State,False,20050212,2005,8,3,0
787,UConn,Bentley,False,20050212,2005,4,1,0
788,Omaha,Michigan,False,20050212,2005,3,4,0
789,Minnesota,Alaska Anchorage,False,20050212,2005,5,5,1
790,Denver,Wisconsin,False,20050212,2005,3,3,1
791,Colorado College,St. Cloud State,False,20050212,2005,3,0,0
792,Alaska,Michigan State,False,20050212,2005,1,0,0
793,Providence,UMass Lowell,False,20050213,2005,0,2,0
794,Wayne State (MI),Niagara,False,20050213,2005,1,3,0
795,Harvard,Boston College,False,20050214,2005,1,4,0
796,Boston University,Northeastern,False,20050214,2005,3,2,1
797,UConn,Holy Cross,False,20050215,2005,0,5,0
798,Merrimack,New Hampshire,False,20050216,2005,1,6,0
799,Northern Michigan,Michigan Tech,False,20050217,2005,3,3,1
800,Yale,Vermont,False,20050218,2005,0,5,0
801,Boston College,UMass Lowell,False,20050218,2005,1,3,0
802,Harvard,Clarkson,False,20050218,2005,5,0,0
803,Northeastern,Merrimack,False,20050218,2005,4,1,0
804,UMass,Boston University,False,20050218,2005,0,3,0
805,Princeton,Dartmouth,False,20050218,2005,6,2,0
806,Cornell,Rensselaer,False,20050218,2005,3,0,0
807,Brown,St. Lawrence,False,20050218,2005,0,3,0
808,Army,Bentley,False,20050218,2005,3,2,0
809,Colgate,Union,False,20050218,2005,3,1,0
810,Providence,Maine,False,20050218,2005,3,2,0
811,Quinnipiac,Canisius,False,20050218,2005,1,2,0
812,Sacred Heart,Holy Cross,False,20050218,2005,2,1,0
813,Bowling Green,Western Michigan,False,20050218,2005,4,1,0
814,Mercyhurst,UConn,False,20050218,2005,3,4,1
815,Michigan State,Ohio State,False,20050218,2005,6,3,0
816,Lake Superior State,Omaha,False,20050218,2005,2,5,0
817,Notre Dame,Michigan,False,20050218,2005,2,9,0
818,Wisconsin,Colorado College,False,20050218,2005,5,1,0
819,Bemidji State,Alabama-Huntsville,False,20050218,2005,1,3,0
820,Air Force,Niagara,False,20050218,2005,2,5,0
821,Denver,Minnesota Duluth,False,20050218,2005,5,4,0
822,Alaska,Miami (OH),False,20050218,2005,1,5,0
823,Alaska Anchorage,North Dakota,False,20050218,2005,3,6,0
824,Boston University,UMass,False,20050219,2005,2,1,0
825,Harvard,St. Lawrence,False,20050219,2005,5,2,0
826,Northeastern,New Hampshire,False,20050219,2005,2,5,0
827,Princeton,Vermont,False,20050219,2005,1,4,0
828,Cornell,Union,False,20050219,2005,4,1,0
829,Brown,Clarkson,False,20050219,2005,5,2,0
830,Army,Bentley,False,20050219,2005,3,1,0
831,American International,Sacred Heart,False,20050219,2005,4,1,0
832,Colgate,Rensselaer,False,20050219,2005,1,0,0
833,UMass Lowell,Boston College,False,20050219,2005,4,1,0
834,Providence,Maine,False,20050219,2005,2,6,0
835,Quinnipiac,Canisius,False,20050219,2005,8,1,0
836,Michigan State,Ohio State,False,20050219,2005,1,5,0
837,Bowling Green,Western Michigan,False,20050219,2005,5,2,0
838,Lake Superior State,Omaha,False,20050219,2005,3,3,0
839,Michigan Tech,Northern Michigan,False,20050219,2005,3,5,0
840,Yale,Dartmouth,False,20050219,2005,3,5,0
841,Mercyhurst,UConn,False,20050219,2005,3,1,0
842,Michigan,Notre Dame,False,20050219,2005,6,3,0
843,Bemidji State,Alabama-Huntsville,False,20050219,2005,3,2,0
844,Wisconsin,Colorado College,False,20050219,2005,1,2,0
845,Minnesota State,St. Cloud State,False,20050219,2005,2,3,0
846,Air Force,Niagara,False,20050219,2005,3,5,0
847,Denver,Minnesota Duluth,False,20050219,2005,3,6,0
